,0
14,"{'tumor': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('the', -0.008639008024875052), ('s', 0.031029897324999077), ('##trom', -0.0045930481579638215), ('##al', 0.030749072573093374), ('cells', 0.1485152247069402), ('in', 0.06639894581231917), ('turn', 0.02790187961608097), ('produce', 0.0027955707367615674), ('factors', 0.07201614940071271), ('that', 0.010736184483263442), ('n', 0.02039370440881449), ('##urt', 0.008162111870394412), ('##ure', 0.030312443293328835), ('the', 0.02759340789108209), ('tumor', 0.9753100378690512), ('.', 0.10977232963372911), ('[SEP]', 0.0)]}}"
15,"{'breast': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('results', -0.0022017402158806655), (':', 0.019563103054941404), ('all', 0.044726037065672526), ('the', 0.11932076528513208), ('primary', 0.2536522093866913), ('breast', 0.4122966642641253), ('cancer', 0.7783839346465533), ('##s', 0.35987055512211946), ('and', 0.006139593447943335), ('the', 0.02834757732156495), ('l', 0.052216918198059424), ('##ymph', 0.023426122228169144), ('node', 0.025210499077843396), ('meta', 0.048552171398960224), ('##sta', 0.0451262790489953), ('##ses', 0.03585504516676546), ('were', 0.012434236442464292), ('positive', -0.013110585751270658), ('for', 0.03585527029250709), ('g', 0.006703988496040489), ('##lut', 0.012972191657304528), ('-', 0.024813750381643317), ('1', 0.010704040878029942), ('.', -0.025905397450597504), ('[SEP]', 0.0)]}, 'l': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('results', 0.16477561387148154), (':', 0.02994425566539721), ('all', 0.12093644780774793), ('the', 0.05777915655749457), ('primary', 0.1304424150250366), ('breast', 0.2518496095989046), ('cancer', 0.22904994944402549), ('##s', 0.23963321210444816), ('and', 0.2048602036663662), ('the', -0.016243906828885074), ('l', -0.009072085261831939), ('##ymph', -0.06732490959102316), ('node', -0.2358388132057351), ('meta', 0.1751241989930779), ('##sta', 0.2492209127789849), ('##ses', 0.34778754061762224), ('were', 0.5612102650726488), ('positive', 0.31285217248732317), ('for', 0.11538585394764769), ('g', -0.023521833656560274), ('##lut', 0.03308821214119625), ('-', 0.059758379623248856), ('1', 0.11341556216371905), ('.', -0.0567899449444647), ('[SEP]', 0.0)]}, '[SEP]': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('results', 0.1891586820894096), (':', 0.01904447257161222), ('all', 0.17492990368210398), ('the', 0.06150365207161886), ('primary', 0.1989375551606184), ('breast', 0.05960977603075517), ('cancer', 0.3728707113521654), ('##s', 0.39316327676765456), ('and', 0.1482335896464286), ('the', 0.08793531415374972), ('l', 0.009926111445697924), ('##ymph', -0.057751374754501435), ('node', -0.2483869308983841), ('meta', 0.14590024488317696), ('##sta', 0.10957268602370361), ('##ses', 0.29728919016411925), ('were', 0.5596202585990355), ('positive', 0.18391230822545235), ('for', 0.021989748626133156), ('g', -0.08219829091621147), ('##lut', 0.033435511777944925), ('-', 0.012961992423480187), ('1', -0.11378795527091763), ('.', -0.08804458958825233), ('[SEP]', 0.0)]}}"
16,{}
17,{}
18,{}
19,{}
20,"{'g': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('p', -0.012775309985881845), ('##ten', 0.01558143611700718), ('signaling', 0.06349383411083348), ('in', 0.06817981995534128), ('g', -0.059111656730226614), ('##lio', 0.5953969651755954), ('##mas', 0.7954770216692292), ('.', 0.01177409778330386), ('[SEP]', 0.0)]}, '[SEP]': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('p', -0.17176226240444722), ('##ten', 0.4264255082582207), ('signaling', -0.18796281201227333), ('in', 0.06864292033201505), ('g', 0.09892638701973294), ('##lio', 0.7344355668612451), ('##mas', 0.4462890198711984), ('.', -0.016162324461037277), ('[SEP]', 0.0)]}}"
21,{}
22,{}
23,"{'t': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('therefore', 0.007047400755684668), (',', 0.010315566687431443), ('in', 0.02346083577218149), ('the', 0.025492040887606367), ('situation', 0.023401195646789223), ('without', 0.01260217007665105), ('per', 0.011307974212261636), ('##ito', 0.02488403104069375), ('##nea', 0.030989472093126906), ('##l', 0.04160622354021215), ('involvement', 0.03610309892732327), (',', 0.04629991324428476), ('h', 0.012223880218305406), ('##yper', -0.0014808296336806138), ('##fi', 0.0028581952947062447), ('##bri', 0.013394892595314407), ('##no', 0.0037440738772353196), ('##gene', 0.01369089969671849), ('##mia', 0.029155151285770453), ('is', -0.0016310092715850787), ('a', 0.012568671362087464), ('useful', 0.004985129256049577), ('bio', 0.017500835061560933), ('##mark', 0.018328143704483726), ('##er', 0.021174925929306768), ('to', 0.010206554004040642), ('predict', -0.0011412540595047986), ('the', 0.006892486842181304), ('possible', -0.0005083297166429509), ('meta', 0.0100161762719397), ('##sta', 0.005119899805751962), ('##sis', 0.012880167768907113), ('and', -0.011814482038175325), ('worse', 0.01428975008283175), ('clinical', 0.014774870556075124), ('outcome', 0.023853135421286687), ('in', 0.12122237483735812), ('t', 0.1793516421231433), ('##2', 0.4517679591828428), ('gas', -0.02470799646019214), ('##tric', -0.00023914253233717369), ('cancer', 0.853777662911331), ('.', 0.07940485592553695), ('[SEP]', 0.0)]}}"
24,"{'in': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('the', 0.012794072916660529), ('b', 0.0255604188633106), ('(', 0.009033429195309913), ('1', 0.023196061169621852), (')', -0.005965609203890077), ('r', 0.05305250484271435), ('appeared', 0.009420924845041203), ('either', 0.07326481515796822), ('as', 0.03702584479839366), ('c', 0.02990750640504569), ('##yt', 0.01789441830710829), ('##op', -0.013750004818908524), ('##las', 0.03933035820039459), ('##mic', 0.018383137861232298), ('dots', -0.04513276548128002), ('or', 0.10634864865785752), ('label', 0.012112868512652544), ('##ing', 0.06462722677137674), ('on', 0.04986662515901475), ('the', 0.020469159110874192), ('a', 0.013262551830425606), ('##pical', 0.008501773295400042), ('cell', 0.0479022069104123), ('membrane', 0.08145658471105946), ('of', -0.004730092405286399), ('the', 0.04029355977476906), ('cells', 0.02423921407836224), ('composing', 0.040568397959849706), ('the', -0.014752241569748782), ('e', 0.03956512462272574), ('##pit', -0.011666553472263143), ('##hel', 0.017580604359304676), ('##ia', -0.05882502454194671), ('with', 0.1363414508918074), ('in', -0.03729792692815259), ('##test', 0.11222427112053679), ('##inal', 0.07374390154950279), ('meta', 0.24158057257045706), ('##p', 0.31822641667161383), ('##lasia', 0.4858347740812555), ('(', 0.5657402127464013), ('24', 0.14556573726595962), ('/', 0.07460285425547859), ('24', 0.1149300533233503), (';', 0.13465709028390765), ('100', 0.07821637032341544), ('%', 0.157329805775298), (')', 0.15637523091121525), ('and', 0.13156469686800285), ('car', 0.07767644427305596), ('##cin', 0.08434218037034302), ('##oma', 0.15224989483983087), ('in', -0.036633843145006714), ('sit', -0.0068329817455132745), ('##u', 0.07729714891163983), ('(', 0.04658232242718849), ('10', 0.005606992454939955), ('/', 0.03928545159881728), ('10', 0.016115605789560183), (';', 0.008182075618112322), ('100', 0.030518256043435263), ('%', -0.011107018823307686), (')', 0.011529151093450606), ('and', 0.012373745731562817), ('in', -0.028223409667233683), ('the', -0.030681697362476563), ('e', -0.02809074530274639), ('##pit', -0.01007199267933248), ('##hel', -0.016547378225209523), ('##ial', -0.006037028180380672), ('cells', 0.005715332488080219), ('of', -0.06309415220097628), ('ad', 0.004878570197685981), ('##eno', -0.013683409910949889), ('##mas', -0.05219138031959259), ('.', -0.05307080661303172), ('[SEP]', 0.0)]}, 'car': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('the', 0.005988152021917888), ('b', 0.015194160150393059), ('(', 0.004132249870081176), ('1', -0.0005988460594862282), (')', 0.008071065021612025), ('r', 0.01184174620728425), ('appeared', 0.010028160531618747), ('either', 0.01472015200663533), ('as', 0.004577692045932098), ('c', 0.0043548780840280375), ('##yt', 0.004809875742613729), ('##op', 0.0050907022131920325), ('##las', 0.009066218401689696), ('##mic', 0.013576315971965784), ('dots', 0.010077014073291233), ('or', 0.007959703800807436), ('label', -0.005766361331116781), ('##ing', 0.012714121918716884), ('on', 0.010519620958692284), ('the', 0.0169298244558303), ('a', 0.01629116481969787), ('##pical', 0.011666108366597231), ('cell', 0.030825977992877097), ('membrane', 0.0069605933991271724), ('of', 0.0030795501311465705), ('the', 0.0042673552756747925), ('cells', 0.035810894792943825), ('composing', 0.010691600279596973), ('the', 0.007095425336951086), ('e', 0.00886533837736113), ('##pit', 0.02168923692330097), ('##hel', 0.009170872352425816), ('##ia', 0.0204883065886571), ('with', 0.008511185948956631), ('in', -0.003544145066266095), ('##test', 0.003978522426225741), ('##inal', -0.012119428088181597), ('meta', 0.0015050508677735045), ('##p', 0.004046842051065801), ('##lasia', -0.0012798180251195849), ('(', 0.03141979835988007), ('24', 0.007077310374810516), ('/', 0.0083406150974672), ('24', 0.009414525286315029), (';', -0.015407898747050458), ('100', 0.013643381940912178), ('%', 0.06343979539520463), (')', 0.18659587697102978), ('and', -0.04153610982673819), ('car', 0.0019035850477812657), ('##cin', 0.11417449587814084), ('##oma', 0.8597913726966371), ('in', 0.42994295460817317), ('sit', 0.04697516452307952), ('##u', 0.042711460131158036), ('(', 0.03099778976024195), ('10', 0.025861917141996444), ('/', 0.011800666440337667), ('10', 0.01757609221731299), (';', 0.007005423701044525), ('100', 0.005970696544057261), ('%', 0.003893072452806768), (')', 0.014963266899725469), ('and', 0.014636685346518272), ('in', 0.010726783555915852), ('the', 0.006424938434886688), ('e', 0.010425099901693125), ('##pit', 0.009241989708792614), ('##hel', 0.005918213262660982), ('##ial', 0.005488904036537905), ('cells', 0.02097530056916624), ('of', 0.03554080054281785), ('ad', 0.01779326327157058), ('##eno', 0.014244227981668599), ('##mas', 0.06608449702260594), ('.', -0.03023453963424466), ('[SEP]', 0.0)]}, 'ad': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('the', -0.012958512047998283), ('b', -0.00383948240098447), ('(', 0.010365902663572171), ('1', -7.12816605123535e-05), (')', 0.0016478191729800932), ('r', 0.024393508980436664), ('appeared', 0.01563829922392233), ('either', 0.007203116599637591), ('as', 0.004075697714483366), ('c', 0.00042366992045230476), ('##yt', 0.005685376730384398), ('##op', 0.001421611906705166), ('##las', 0.002202068467912993), ('##mic', 0.008115116859225297), ('dots', 0.01031556212200211), ('or', 0.005184505395154479), ('label', -0.006368598103909965), ('##ing', -0.0012555045566586835), ('on', 0.02091169874402076), ('the', 0.0038821463763080185), ('a', 0.009523429538768568), ('##pical', 0.0029366296044877394), ('cell', 0.01119555242112321), ('membrane', 0.014632214208126281), ('of', -0.005669962654420592), ('the', -0.002557293629119556), ('cells', 0.027158975881019284), ('composing', -0.0084303277033404), ('the', -0.004800856258584568), ('e', 0.008844871945124946), ('##pit', 0.005572045761142524), ('##hel', 0.005062359387437349), ('##ia', 0.003414916594112415), ('with', 0.005528794291208449), ('in', -0.011745579043392644), ('##test', -0.016907792348817327), ('##inal', -0.025496200910090194), ('meta', 0.001066980664987928), ('##p', 0.0059769883262589425), ('##lasia', -0.014158262083310193), ('(', 0.002433640286396966), ('24', 0.015361941221562737), ('/', 0.015445344990301188), ('24', 0.01866372393611734), (';', 0.012431806900020185), ('100', 0.030420217964741873), ('%', 0.018279933152041218), (')', 0.008277210364881197), ('and', -0.022612092432222973), ('car', -0.011882504467342896), ('##cin', 0.010109717448525143), ('##oma', 0.1540646098098896), ('in', 0.03708952336858108), ('sit', 0.057641255626972566), ('##u', 0.028555973505624735), ('(', 0.02309133700558824), ('10', 0.017847122832588942), ('/', -0.008958021444980568), ('10', 0.013161057099394937), (';', 0.013738762323454732), ('100', 0.021541864657153333), ('%', 0.006604534634287181), (')', 0.004868353050348828), ('and', 0.021042184838191248), ('in', 0.026689504016100696), ('the', -0.007031692327700264), ('e', 0.04104952207473294), ('##pit', 0.005016371216372864), ('##hel', -0.0048708870430140975), ('##ial', -0.02055021937267912), ('cells', 0.2496392167275258), ('of', 0.068957258152227), ('ad', 0.11722082051038643), ('##eno', 0.36369751780865694), ('##mas', 0.8628214136825945), ('.', 0.014647186257622617), ('[SEP]', 0.0)]}}"
25,{}
26,{}
27,{}
28,{}
29,"{'cancer': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('thus', 0.015790519923376965), (',', 0.02405217171817102), ('mutation', 0.041697454434778514), ('of', 0.0249557714916806), ('be', 0.12759927100298016), ('##c', 0.055588135894976194), ('##lin', 0.13492702496498138), ('1', 0.04531617539583654), ('or', -0.011408422902119653), ('other', 0.009908590014677598), ('auto', 0.042398884172060836), ('##pha', 0.00782108087443608), ('##gy', 0.025606802892631484), ('genes', 0.012359492893603826), ('may', -0.01971916278330276), ('contribute', -0.02425134367272889), ('to', -0.0021735020724311218), ('the', -0.00727156478421233), ('path', 0.014502218688026074), ('##ogen', 0.006266182826026255), ('##esis', 0.03794157522440607), ('of', 0.10748359125871444), ('human', 0.5252850007097344), ('cancer', 0.7413810917965052), ('##s', 0.3369438654043814), ('.', 0.030111756277139606), ('[SEP]', 0.0)]}}"
30,"{'tumor': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('conclusions', -0.004183115037496573), (':', 0.0296219353296927), ('an', -0.001045265943690757), ('##gio', 0.00738506663375677), ('##sta', 0.04128633538587003), ('##tin', 0.03532944204165803), ('and', 0.03168194492547313), ('th', 0.01577622935189695), ('##ali', 0.01116079241873741), ('##dom', 0.016930963816951895), ('##ide', 0.022916753805825613), ('in', 0.006112205659209379), ('##hibit', -0.18161104792226357), ('tumor', 0.9133411536344896), ('growth', 0.33096674002898924), (',', 0.060891137755765504), ('an', 0.010054608770924808), ('##gio', 0.033786919943636314), ('##genesis', 0.06390930302649032), (',', 0.0374910215381694), ('and', 0.015365408966245797), ('induce', 0.025608324032230945), ('a', 0.03348129262333542), ('##pop', 0.025856678632648497), ('##tosis', 0.03148136690017509), ('in', 0.017617997379536753), ('this', 0.026009701673015483), ('x', 0.019550973571392762), ('##eno', 0.01836721711873618), ('##gra', 0.011638705239789167), ('##ft', 0.019806385990834046), ('model', 0.01771808460995237), ('of', -0.009791022453300562), ('c', 0.011348327023719785), ('##er', 0.010993821307694466), ('##vic', 0.0012647065627526203), ('##al', 0.0029905604307641264), ('cancer', 0.010921853202924436), ('.', 0.004502071867729193), ('[SEP]', 0.0)]}, 'x': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('conclusions', -0.019594434854011192), (':', 0.03182819563650594), ('an', 0.018898811506543434), ('##gio', 0.04004235032969241), ('##sta', 0.0336755907617767), ('##tin', 0.03584537077731972), ('and', 0.033063490185449865), ('th', 0.02822615430460311), ('##ali', 0.01787670361127388), ('##dom', 0.00906793012482741), ('##ide', 0.04872440443139305), ('in', 0.008357509318689648), ('##hibit', 0.005083226924226732), ('tumor', 0.003840545339793528), ('growth', 0.07676510323661898), (',', 0.02684835628329951), ('an', 0.022669447297426492), ('##gio', 0.03605434156301424), ('##genesis', 0.03686036167820295), (',', 0.02985985280042102), ('and', 0.027935454012422575), ('induce', 0.026047624905814967), ('a', 0.02648545130150689), ('##pop', 0.03833143223095562), ('##tosis', 0.09982175613606596), ('in', 0.08489621254934883), ('this', -0.12359502689979525), ('x', -0.08679349259531832), ('##eno', 0.18814245810386754), ('##gra', 0.607256197352292), ('##ft', 0.7168808793218061), ('model', 0.07760187223329662), ('of', 0.005118482623451663), ('c', -0.05881500359513621), ('##er', 0.04444487798301943), ('##vic', 0.05445207949956132), ('##al', -0.026536564489489), ('cancer', -0.04091656894280379), ('.', 0.016037197226470862), ('[SEP]', 0.0)]}, '##eno': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('conclusions', -0.041960079285695825), (':', -0.013684624566284968), ('an', 0.007131250589589834), ('##gio', 0.004781468665099424), ('##sta', -0.012985332991287553), ('##tin', -0.0058752908188881596), ('and', -0.0030428967199448813), ('th', 0.0009324581326267137), ('##ali', 0.010481311002538397), ('##dom', -0.004112669178514508), ('##ide', 0.05864021700762164), ('in', 0.026455019908119406), ('##hibit', 0.04337728105687626), ('tumor', 0.01685877717975506), ('growth', 0.01652697667417117), (',', 0.02749197534454253), ('an', 0.0007284527602268457), ('##gio', -0.0068667608621162555), ('##genesis', -0.02684308014865995), (',', -0.0015247839326036365), ('and', -0.004848907830254074), ('induce', -0.04867920175743067), ('a', -0.024563599470439172), ('##pop', -0.023811888897522344), ('##tosis', 0.0008218697945043578), ('in', 0.013599019005665004), ('this', -0.02237857139815593), ('x', 0.1084625679320787), ('##eno', 0.6378336630300102), ('##gra', 0.42786523737195725), ('##ft', 0.5101412748169352), ('model', -0.31828698984798015), ('of', -0.0807417839455221), ('c', -0.011845106693647162), ('##er', 0.03232011858811519), ('##vic', 0.07293269709225086), ('##al', 0.037384319176261116), ('cancer', -0.08741515413075046), ('.', 0.002626627370129777), ('[SEP]', 0.0)]}, 'c': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('conclusions', -0.0009412353680744804), (':', 0.0015392968211133148), ('an', 0.014653885703278104), ('##gio', 0.04439384999215665), ('##sta', 0.025944383304980778), ('##tin', 0.07348825907314306), ('and', 0.0447439105627761), ('th', 0.03246131681642214), ('##ali', 0.027348751294617744), ('##dom', 0.00711279996671798), ('##ide', 0.12296006610452097), ('in', 0.03250908212002504), ('##hibit', 0.053933627197588846), ('tumor', 0.015865765970856354), ('growth', 0.02695545215680791), (',', 0.0130530851408455), ('an', 0.007422287867810614), ('##gio', 0.006196712647994725), ('##genesis', 0.02559641192707582), (',', 0.008171288107577638), ('and', 0.011804491698152692), ('induce', 0.014166994482774779), ('a', 0.0093983646633399), ('##pop', 0.01291629251471933), ('##tosis', 0.01092774135050531), ('in', 0.00762599727769997), ('this', -0.0059130799645424155), ('x', 0.015799061579207293), ('##eno', 0.01429437954655525), ('##gra', 0.017943131888505784), ('##ft', 0.036335894195561394), ('model', -0.016180965664811038), ('of', 0.03576014920314755), ('c', 0.009612866851616757), ('##er', -0.013722904367190885), ('##vic', 0.06618051373521576), ('##al', 0.13806635951306512), ('cancer', 0.9630426423668234), ('.', 0.1059041053042142), ('[SEP]', 0.0)]}}"
31,{}
32,{}
33,{}
34,{}
35,{}
36,{}
37,{}
38,{}
39,{}
40,{}
41,{}
42,{}
43,{}
44,{}
45,"{'hem': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('together', -0.0018853276240684133), (',', 0.0093069359149443), ('the', -0.004546866759698298), ('results', 0.007969268659050845), ('of', 0.0009100150865599064), ('this', -0.00464282533315961), ('study', -0.000219940523392135), ('identify', 0.009996181125427276), ('molecular', 0.029985392402636184), ('mechanisms', 0.029294818428185505), ('that', -0.005738890313357584), ('initiate', 0.0950219872793332), ('hem', -0.02689333885002127), ('##ang', -0.06663902879184841), ('##ios', -0.025614512200300345), ('##ar', -0.020409137233607804), ('##com', 0.19917970572719224), ('##a', 0.32581398445071136), (',', -0.01598590228660111), ('a', 0.01577730910419549), ('key', 0.03705207358668532), ('step', 0.02580739555639579), ('in', -0.00222775417114981), ('understanding', 0.020642435606894476), ('safety', 0.013531249012636488), ('concerns', 0.023656801552269617), ('that', 0.005560260261560024), ('can', 0.006004259065248432), ('impact', 0.012194653668993114), ('drug', 0.03427588288343075), ('decision', 0.020508701798267574), ('processes', 0.03488513204600628), (',', 0.009927115580383351), ('and', 0.010703374666886159), ('identified', 0.009997491411055106), ('h', 0.006546461144526804), ('##y', 0.02267157861583216), ('##pox', 0.022612727981392564), ('##ia', 0.029250721149656465), ('as', 0.008723601405858322), ('a', 0.014397953494126687), ('possible', 0.012036200316555935), ('contributing', 0.008623107838949165), ('factor', 0.02725136251600323), ('for', -0.006541609369432668), ('2', 0.025725476448315514), ('-', -0.0005758756858071309), ('be', 0.017388823476935263), ('-', 0.001565149055981054), ('induced', -0.013496050422718951), ('hem', 0.07132037954773668), ('##ang', -0.006784979649314819), ('##ios', -0.07313028380157431), ('##ar', 0.06067281526302719), ('##com', 0.5775600395130406), ('##a', 0.6739060082594442), ('in', 0.1350924796722139), ('mice', 0.06403938130454823), ('.', -0.03410061978625775), ('[SEP]', 0.0)]}}"
46,"{'tumor': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('an', 0.0007523874723718054), ('##gio', 0.03902071721476732), ('##genesis', 0.039094126701603844), (',', 0.0007892604365429049), ('a', 0.035825535160287886), ('multi', 0.020722426597816947), ('-', 0.026882432457488847), ('step', 0.032464357907056984), ('process', 0.037437880936372514), ('which', 0.019179104925112822), ('involves', 0.004558206454677724), ('end', 0.0045870420567768145), ('##oth', 0.015439129864233018), ('##eli', 0.0007513058055321932), ('##al', -0.008252991422226671), ('cell', -0.014557350159199548), ('proliferation', 0.017686545772966987), (',', 0.006130619495837825), ('ad', 0.008952809017554164), ('##hesion', 0.010897770116569724), (',', 0.022929167768532793), ('migration', 0.030788798856334124), (',', 0.013566482883120257), ('and', 0.019169719020030306), ('basement', 0.00977154119509204), ('membrane', 0.006549636299929806), ('(', 0.010043143915391926), ('b', 0.009352423294901923), ('##m', 0.018989679000745063), (')', -0.007659631424266568), ('degradation', 0.024406117830701433), (',', 0.004293829295235543), ('is', 0.031198013296359146), ('essential', -0.013405908568289134), ('for', 0.06404441274783546), ('tumor', 0.9886195411287438), ('meta', -0.011707626075108796), ('##sta', 0.025037459263456553), ('##sis', 0.06049117625898018), ('.', 0.012127578225472354), ('[SEP]', 0.0)]}}"
47,{}
48,"{'am': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('the', 0.0014642616766034505), ('issue', 0.021606306837416243), ('is', 0.013304722323822848), ('complicated', 0.024274862842404155), ('because', -0.03886015459524013), ('both', -0.016116981257006526), ('disorders', -0.017308997095510977), ('have', 0.01796210695086191), ('a', 0.020478138144640234), ('prop', 0.006646563639556549), ('##ens', -0.0004058628055463384), ('##ity', -0.00865949597997174), ('for', -0.008563984274887446), ('m', 0.18642359627882926), ('##ds', -0.0013875503823748807), ('or', -0.05599902239934345), ('am', 0.661647241279297), ('##l', 0.7095896321549475), ('as', 0.011123360797476008), ('part', 0.06237457735678196), ('of', 0.042804916319017665), ('their', 0.07593409697052853), ('natural', 0.06479377229177855), ('history', 0.01962434548218113), ('.', -0.019457729293073066), ('[SEP]', 0.0)]}}"
49,{}
50,"{'hem': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('we', 0.007227433855420691), ('h', 0.006182739093289256), ('##y', 0.011656458050368378), ('##pot', 0.018047636152807498), ('##hes', 0.002516970631901108), ('##ized', 0.0034183290476133723), ('that', 0.016634054690304847), ('the', -0.002009522912368612), ('hem', -0.0037533646043708133), ('##oly', 0.03198761424953467), ('##sis', 0.045430198695905456), ('induced', 0.018191313587813354), ('by', 0.009078298993600862), ('2', 0.015533711572122034), ('-', 0.03312415998278635), ('be', 0.03219917211225813), ('would', 0.024638314091225248), ('result', 0.018853800969062383), ('in', 0.02086345550200452), ('local', 0.012018842075067102), ('tissue', 0.007231076202914619), ('h', 0.006800278514387722), ('##y', 0.023334403824650535), ('##pox', 0.0276582394518802), ('##ia', 0.018524514416165865), (',', -0.00017076345282606795), ('a', 0.014814980291943938), ('well', -0.0013539744412377204), ('-', 0.007725163694141582), ('documented', 0.0024652494962423667), ('trigger', 0.019181527227319393), ('for', 0.01753139329705984), ('end', -0.0016553004328389393), ('##oth', -0.018277999209777546), ('##eli', -0.040273364885230256), ('##al', -0.02913416676212648), ('cell', 0.056349552812595696), ('proliferation', 0.009600556433370187), ('leading', 0.006008028917562427), ('to', -0.0074204604692208395), ('hem', 0.19170497642056247), ('##ang', 0.06278055384807933), ('##ios', -0.04120788387804597), ('##ar', 0.23304143082552387), ('##com', 0.5965600758606486), ('##a', 0.7280949576363744), ('.', -0.011515938899099687), ('[SEP]', 0.0)]}}"
51,{}
52,"{'pro': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('the', -0.05401028773163626), ('long', 0.01303114885683223), ('late', 0.06014833488426637), ('##ncy', 0.13904469506196035), ('of', 0.0465374939679547), ('pro', 0.07560008793676043), ('##state', 0.2434678764436837), ('cancer', 0.9286905740979166), ('development', 0.16197432875766526), ('provides', -0.05785051720629291), ('an', 0.026553408067671605), ('opportunity', 0.044542128659509586), ('to', 0.03273871514253772), ('intervene', 0.010188375130139848), ('with', 0.012328049755515092), ('agents', 0.053928839796550304), ('of', 0.02533524882037893), ('known', 0.04426087007691232), ('mechanisms', 0.02453557589858993), ('at', 0.0168336961445885), ('various', 0.014430431480591786), ('stages', 0.022839686909315534), ('of', 0.051899885394626186), ('disease', 0.020269863187056526), ('progression', 0.021831311072042246), ('.', -0.005772597139009996), ('[SEP]', 0.0)]}}"
53,{}
54,{}
55,{}
56,{}
57,{}
