,0
10,{}
11,"{'color': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('we', -0.014558577432758664), ('investigated', -0.0025010123569326136), ('the', 0.0008717512226734386), ('presence', 0.006442315417477137), ('of', -0.0031066349933197884), ('coup', 0.034254247473178887), ('-', 0.015384854274646186), ('t', -0.010086326611515536), ('##fi', -0.006992696315030496), ('##i', -0.024854859215486053), ('in', -0.006979419123910465), ('human', -0.05468186999620097), ('color', 0.01453513211388966), ('##ec', 0.043238128323516666), ('##tal', 0.028206830646072552), ('cancer', 0.038698285935296214), ('tissues', 0.026469789384788337), ('and', -0.005314492850560666), ('adjacent', 0.0442406926523871), ('normal', 0.012420535145032682), ('tissues', -0.002762947918872178), ('from', 0.13258956607509753), ('95', 0.07693834438661985), ('primary', 0.8787157211728911), ('color', 0.3200001433937522), ('##ec', -0.028558862099631915), ('##tal', 0.0834551159817877), ('cancer', 0.08245886539215488), ('patients', -0.21206572211832364), ('by', -0.16223681126021047), ('im', -0.03210880476406741), ('##mu', -0.03752964209928908), ('##no', 0.01300748246139713), ('##his', 0.015003586350675252), ('##to', 0.016259345226949107), ('##chemistry', 0.015409225121627174), ('.', -0.006452458229265694), ('[SEP]', 0.0)]}}"
12,{}
13,{}
14,"{'tumors': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('the', 0.046502594150112715), ('result', 0.12864987681980675), ('##ant', -0.028366093701585004), ('tumors', 0.9695003510821671), ('display', 0.15931053135744827), ('l', 0.028310119987825125), ('##ume', -0.02138252038210691), ('##n', 0.04351787042287682), ('-', 0.016474518365154477), ('like', 0.02663594374969719), ('morphology', 0.03778683547529628), (',', 0.020204818770703452), ('contain', 0.0032905987599512005), ('car', -0.013124644330007698), ('##cin', 0.017415294375449364), ('##oma', 0.04737668567710294), ('-', 0.008366780064526447), ('like', 0.028040466011421784), ('focal', 0.011272991686444054), ('areas', -0.006110029614738604), ('with', 0.01413493520013771), ('inter', 0.0005167260867819665), ('##cellular', 0.0049624410460763855), ('junction', -0.0007692893006451461), ('##s', 0.023650794360481567), ('resembling', -0.010033806932138439), ('des', 0.006520105917601028), ('##mos', 0.006401321176693465), ('##ome', 0.0029349929129287083), ('##s', 0.011350598636259557), (',', 0.0071743131668122965), ('and', 0.014685135724648237), ('co', 0.021937703628689863), ('##ex', 0.018202619386481073), ('##press', 0.025963819215925138), ('e', 0.011467703388959097), ('##pit', 0.005364923452488007), ('##hel', 0.009293748520699528), ('##ial', 0.009742621220953002), ('(', 0.016418181662404028), ('c', 0.008652860569444983), ('##yt', 0.005965819398310131), ('##oker', -5.2183380366103054e-05), ('##ati', 0.004652982932158445), ('##n', 0.01267486552295712), (')', 0.012629456864569918), ('and', 0.0029752987385502925), ('me', 0.00885695996585902), ('##sen', 0.008855955539648842), ('##chy', 0.012962562776595738), ('##mal', 0.008591007554137747), ('(', -0.00044912067411731124), ('v', 0.008226576708779416), ('##iment', -0.0022773521417449915), ('##in', 0.011937104756685767), (')', -9.391116382170572e-05), ('c', 0.0070665534010551255), ('##yt', 0.0015023171370245987), ('##os', 0.004726289977295517), ('##kel', 0.007018233587596517), ('##etal', 0.0058413926472234), ('markers', 0.02637309596159276), ('.', 0.007082811376389906), ('[SEP]', 0.0)]}, 'car': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('the', 0.030947773820875213), ('result', 0.05711161960344986), ('##ant', -0.003178258638398542), ('tumors', -0.0044201064071377975), ('display', 0.024737384914559034), ('l', 0.004305157545755716), ('##ume', 0.03211721985225211), ('##n', 0.013463302787902878), ('-', 0.02704147285793754), ('like', 0.0706945850891653), ('morphology', 0.14353462192356145), (',', 0.1562152141549552), ('contain', 0.883988107344949), ('car', 0.13839267196199012), ('##cin', -0.2764731968694623), ('##oma', -0.08731462745363304), ('-', 0.06400121467909038), ('like', 0.16209564482283445), ('focal', 0.02477163978877943), ('areas', 0.13451615220883575), ('with', -0.01745929015534923), ('inter', -0.022116657453440176), ('##cellular', 0.0026129049257993214), ('junction', 0.007351381182624921), ('##s', -0.011343206872886744), ('resembling', 0.018961860994700173), ('des', -0.009887943649911595), ('##mos', 0.00021565253655847697), ('##ome', 0.006659504127567982), ('##s', 0.002221707503317902), (',', 0.022384514580112896), ('and', -0.0015965677945523464), ('co', -0.014401829710361535), ('##ex', -0.0019180702828659594), ('##press', 0.002432032410624522), ('e', -0.003917165824631737), ('##pit', -0.003667611645732507), ('##hel', 0.005046890070828162), ('##ial', 0.004773628166545484), ('(', 0.0021243869166337756), ('c', 0.005794668861054675), ('##yt', 0.01816166170464656), ('##oker', -0.0020225324433762056), ('##ati', 0.011175452226621158), ('##n', 0.011179190149594316), (')', 0.02917937199285447), ('and', 0.007095771476386731), ('me', 0.005123509238011865), ('##sen', 0.0010101752048201301), ('##chy', -0.001207728550311768), ('##mal', 0.003262402960857405), ('(', 0.013065829372838858), ('v', 0.05569123777985451), ('##iment', 0.03847911750537281), ('##in', 0.011053495543306587), (')', 0.018937640841589554), ('c', -0.004080393187776694), ('##yt', 0.002833535107172381), ('##os', 0.0018985321113309686), ('##kel', 0.009021388516453885), ('##etal', -0.0031062916884980604), ('markers', -0.01532774230608256), ('.', -0.0025030339484698443), ('[SEP]', 0.0)]}, '##cin': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('the', -4.429554267815437e-05), ('result', 0.002150035053215352), ('##ant', -0.018357467876589657), ('tumors', -0.0792904498210567), ('display', -0.04739321911995703), ('l', 5.11292500238603e-05), ('##ume', -0.03006551689585974), ('##n', -0.007316577461359608), ('-', -0.0019003202027326736), ('like', 0.004937642762204176), ('morphology', 0.04518037092450145), (',', 0.1696729379105056), ('contain', 0.3185725363616724), ('car', 0.6578479950269166), ('##cin', 0.5153331964506253), ('##oma', -0.1275921604118499), ('-', 0.1891165063811647), ('like', 0.15953975629084788), ('focal', 0.1571084095580175), ('areas', 0.20147421921905387), ('with', 0.0026933751215145194), ('inter', 0.009675219884068265), ('##cellular', -0.005154123048613781), ('junction', 0.00749854542886165), ('##s', -0.00024162159915821064), ('resembling', -0.10641472006851618), ('des', -0.014881216308841004), ('##mos', -0.03150765276692157), ('##ome', 0.017897782549277815), ('##s', 0.015546541426745915), (',', 0.012788850246870454), ('and', -0.008923101709813381), ('co', 0.011624107125810447), ('##ex', -0.007358236951659867), ('##press', 0.029611563136917502), ('e', 0.0015649481990401355), ('##pit', 0.00177114151806637), ('##hel', 0.008257932963633965), ('##ial', -0.0021987138892011772), ('(', -0.0031117178468887422), ('c', -0.0021018886898536435), ('##yt', -0.0012591491261320217), ('##oker', -0.006382485304885377), ('##ati', 0.005691917348223254), ('##n', 0.002458826744681005), (')', 0.002126414089648913), ('and', -0.006612303535905155), ('me', 0.006530453821233834), ('##sen', 0.000958681952569463), ('##chy', 0.0034698237515634993), ('##mal', 0.0028735392420346615), ('(', -0.008510099170758418), ('v', 0.006835010840610663), ('##iment', 0.0192597719427902), ('##in', 0.0004616149071355927), (')', 0.0010728617266573556), ('c', -0.002500906321063396), ('##yt', 0.002941257040259197), ('##os', 0.0035567154844070017), ('##kel', -0.024768632123859793), ('##etal', 0.0030678647799965105), ('markers', -0.013465370951736041), ('.', -0.022674765055404108), ('[SEP]', 0.0)]}}"
15,"{'stage': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('the', 0.10560977917972662), ('expression', 0.21489410398926315), ('of', 0.06296944583218282), ('14', -0.05132881281711069), ('-', 0.013458521094666645), ('3', -0.05649573815379201), ('-', 0.03515903500207606), ('3', 0.020844280082870998), ('##ze', 0.026873965509885276), ('##ta', 0.153697624886183), ('was', 0.05961409803655667), ('up', 0.13702922170026957), ('##re', 0.07548304740562682), ('##gu', 0.01687175872603117), ('##lated', -0.04482037264038244), ('in', 0.13047235564418808), ('stage', 0.0680885027442398), ('i', 0.215861595856849), ('n', 0.7096889307055951), ('##s', 0.31525811290964123), ('##c', 0.14143257076681812), ('##l', -0.08391486440650477), ('##c', 0.40982415924850074), ('.', 0.10027185688949104), ('[SEP]', 0.0)]}}"
16,{}
17,{}
18,{}
19,{}
20,{}
21,{}
22,{}
23,{}
24,{}
25,{}
26,"{'tumor': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('it', 0.006706527382743364), ('is', 0.010756976231978844), ('concluded', 0.008486007546524158), ('that', 0.01743039385439726), ('its', 0.02272226389720248), ('action', 0.031652342759823746), ('is', 0.013565015751133384), ('targeted', 0.012307834219917548), ('to', 0.03343005713416924), ('tumor', 0.0162355894218139), ('neo', -0.0015409825186122556), ('##vas', 0.027552864965351566), ('##cula', 0.028503978372992646), ('##ture', 0.04130043443548818), ('and', 0.004736621827032929), ('the', 0.016553413526356944), ('mechanism', 0.026249237867403356), ('is', 0.005164985985449799), ('in', 0.02693398364921061), ('##hibition', -0.004805443383647306), ('of', 0.025720881604491402), ('tumor', 0.8767295713721867), ('an', 0.0009975534394822772), ('##gio', 0.1537768300856963), ('##genesis', 0.44344365092177634), ('.', 0.039766142964836194), ('[SEP]', 0.0)]}}"
27,"{'anti': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('the', -0.004141731069779942), ('effect', -0.005101389355179076), ('of', 0.005132708635877365), ('s', 0.009712214600137718), ('##wain', 0.0038581719278194446), ('##son', -0.015115731354727286), ('##ine', 0.03332449593430073), ('(', -0.0036524657187587337), ('active', 0.05817585042240531), ('compound', 0.03862214446864718), ('of', 0.041701916990291604), ('lo', 0.01367649488106075), ('##co', 0.006407868181710828), ('##weed', -0.018078406556890487), ('and', 0.010732580411759562), ('a', -0.0022262548242725205), ('potential', 0.02264697170496661), ('anti', 0.38972101361027917), ('##can', 0.4705593681031253), ('##cer', 0.6920378793962753), ('drug', 0.3634220369959221), (')', -0.05510402900451307), ('on', 0.02129031046316791), ('vascular', 0.024291105584976495), ('development', -0.006561285935634704), ('showed', 0.016481472112242677), ('no', 0.011882573456321521), ('differences', 0.008597023025958352), ('in', 0.00923209881682026), ('sin', 0.0034928322492611165), ('##us', 0.0150211642163584), ('##oid', 0.005746374788944755), ('##al', 0.00936522011874264), ('diameter', -0.006154941036685449), ('##s', 0.011877544711914729), ('at', 0.009283230765861494), ('7', 0.0025417930760764425), ('weeks', -0.000973299059036794), (',', 0.005107025149833654), ('but', 0.007819774973166807), ('a', 0.008502313342557008), ('decrease', 0.010770068745814862), ('in', 0.012638760616168076), ('cap', 0.004675320816294658), ('##illa', -0.010850743485074404), ('##ry', -0.0019050719745186016), ('density', 0.005539564281924508), ('was', 0.01713055383353902), ('noted', 0.008956720345694964), ('.', 0.007512798097810618), ('[SEP]', 0.0)]}, '##can': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('the', 0.01846033405989991), ('effect', -0.019867600026726714), ('of', -0.01500083628073159), ('s', -0.010884669922806237), ('##wain', 0.05349560007030386), ('##son', 0.044541607360864224), ('##ine', 0.009146919074455027), ('(', -0.005428767054412747), ('active', 0.07183205797573332), ('compound', -0.10530567942949046), ('of', -0.018157788084998495), ('lo', 0.08658211164972313), ('##co', 0.03574968416346181), ('##weed', -0.0011702502769752425), ('and', -0.06504424118445407), ('a', 0.07733673610785828), ('potential', 0.28991291252508095), ('anti', 0.786663730653538), ('##can', 0.4482806668069424), ('##cer', 0.1740769014518241), ('drug', -0.04986664814021884), (')', -0.06937525229703843), ('on', 0.011086708936523271), ('vascular', 0.06385818278317933), ('development', -0.029596306444763056), ('showed', 0.04488118961393971), ('no', 0.02388311631495996), ('differences', 0.0021871712520149596), ('in', 0.006568223081288749), ('sin', 0.047926112108410225), ('##us', 0.01576737731045806), ('##oid', 0.017271874424571967), ('##al', 0.011791744309972632), ('diameter', 0.028509984853161648), ('##s', 0.0018528605576958585), ('at', 0.0002758631592357035), ('7', 0.013548423781970671), ('weeks', 0.01100774055430033), (',', -0.004483951812734392), ('but', 0.006791015835508171), ('a', -0.009759544548722552), ('decrease', 0.017747982886884527), ('in', 0.0010614828119926535), ('cap', 0.023824100694442855), ('##illa', 0.012484995615151855), ('##ry', 0.01924471247427057), ('density', 0.04825003147695139), ('was', 0.010675405270923227), ('noted', 0.004197716886128937), ('.', 0.033227340206973904), ('[SEP]', 0.0)]}}"
28,{}
29,"{'pro': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('the', 0.014141377852410222), ('present', 0.00942929948823509), ('study', 0.01335741176302349), ('was', 0.016874435594124083), ('therefore', 0.010178471354259973), ('designed', 0.007878259388961906), ('to', 0.0027903851507725167), ('evaluate', 0.004207504537153574), ('the', 0.010785260577320845), ('expression', 0.024946244631740964), ('of', 0.007631606516141801), ('th', 0.015779881706552226), ('##rom', 0.021738742701828496), ('##bos', 0.0035977619508630277), ('##po', 0.013218850437605024), ('##ndi', -0.003234179600852768), ('##n', 0.019412993005894063), ('1', 0.03699119846214125), ('and', 0.010292779211324791), ('2', 0.008363446986852522), ('(', 0.013668166820727504), ('t', 0.009610741884969527), ('##sp', 0.012320564183555803), ('-', 0.00992803144320914), ('1', 0.0037500587266195216), (',', 0.004688269272119096), ('t', 0.011580268371790482), ('##sp', 0.021961744952231157), ('-', 0.00860819334590057), ('2', 0.0019982810331640876), (')', 0.02845102215604322), (',', 0.015284371670960842), ('t', 0.013586193773077083), ('##sp', 0.02234426299904853), ('receptors', 0.022206538454894564), ('c', 0.02645970067871114), ('##d', 0.00965076760255856), ('##36', -0.010109176256415458), ('and', 0.02126785028486642), ('c', 0.06348699696997888), ('##d', 0.03887930353272108), ('##47', 0.01551789865994479), (',', 0.0439477542516535), ('and', 0.012898470283022318), ('matrix', 0.0038442847467497665), ('-', 0.02013051883556475), ('metal', 0.010742445409118045), ('##lop', 0.01541985156877875), ('##rote', 0.026566320555760976), ('##ases', 0.0341979196619977), ('2', 0.026648201408523912), ('and', 0.013021121847256475), ('9', -0.001957190118435614), ('(', 0.0008558834989615454), ('mm', 0.014599685119171006), ('##p', 0.01891903702447972), ('-', 0.022178874689517288), (',', 0.01170657407670493), ('mm', 0.02118562013878746), ('##p', 0.02551716773640021), ('-', 0.03723125938103211), ('9', 0.013651298970444349), (')', 0.055155594174386015), ('in', 0.035318652254028596), ('a', 0.16014675078926985), ('rat', 0.29637002469117557), ('pro', 0.10836571432979655), ('##state', 0.3137113940098358), ('cancer', 0.8631673330308787), ('model', -0.023905803860647088), ('.', -0.041787020402456215), ('[SEP]', 0.0)]}}"
30,{}
31,{}
32,"{'g': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('c', 0.06475895202164043), ('-', 0.08524718528380047), ('kit', 0.07502696933765711), ('gene', 0.04634190177348216), ('mutation', 0.040076735769203294), ('may', 0.038642716964386224), ('play', 0.016288530947073474), ('a', 0.055264058612020814), ('significant', 0.030281358343210375), ('role', 0.10740253860492956), ('in', 0.016180050719835644), ('the', 0.006221724794980226), ('path', 0.058464445976997036), ('##ogen', 0.03447845904766674), ('##esis', 0.18977179529550933), ('of', 0.19312537952493802), ('g', 0.7013662514104224), ('##ist', 0.47249931526979966), ('and', 0.33589726722396385), ('also', 0.19956176186450317), ('may', 0.05945990497384758), ('be', 0.08445189180145235), ('a', 0.05409483124255924), ('pro', 0.02518709280463573), ('##gno', 0.00321759346345263), ('##stic', 0.02740839061500589), ('marker', -0.02839717632680964), ('.', 0.007420325809309617), ('[SEP]', 0.0)]}, '##ist': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('c', -0.027491897506013052), ('-', -0.030224752433540638), ('kit', 0.12908216135516196), ('gene', -0.060616236543817766), ('mutation', 0.056541284093274836), ('may', -0.024782265641947066), ('play', -0.014663946676370563), ('a', 0.03586092430399214), ('significant', -0.027749977409658413), ('role', 0.05963103872504319), ('in', 0.021704163333224905), ('the', 0.001521079974978302), ('path', 0.11534846278622296), ('##ogen', 0.2012470589086906), ('##esis', -0.09986079273329268), ('of', 0.38357812772086347), ('g', 0.4770492176544788), ('##ist', 0.6803800327423618), ('and', 0.2199261349517859), ('also', -0.07873942960414661), ('may', 0.0209059079780655), ('be', -0.028395243532941938), ('a', 0.02307603499723509), ('pro', -0.029727225609481676), ('##gno', 0.06464426628491558), ('##stic', 0.012342957610204767), ('marker', 0.042334974858819416), ('.', -0.055940289736921264), ('[SEP]', 0.0)]}}"
33,"{'tumors': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('background', 0.003027397733864539), (':', 0.018616236407589082), ('m', 0.010903337967919499), ('-', 0.011533807605133515), ('c', -0.005311342183723925), ('##s', 0.005968730277897356), ('##f', -0.008645963732903297), ('recruits', 0.004910228340630205), ('mon', 0.002231062229428348), ('##on', 0.02098918436480489), ('##uc', 0.009914467077111987), ('##lea', 0.015829085360746474), ('##r', 0.010356137213122276), ('p', -0.0002559630026335192), ('##ha', 0.01771544379860409), ('##go', 0.014125034376610699), ('##cy', 0.016006288742802736), ('##tes', -0.0017765324746737384), ('which', 0.011523853364948933), ('regulate', 0.0551814415990504), ('processes', 0.029839578873344326), ('such', 0.021757772106222966), ('as', 0.025191897058091845), ('an', 0.020933806216681207), ('##gio', 0.037773440478241334), ('##genesis', 0.045964034010578275), ('and', 0.02455965888299276), ('meta', 0.056179469642513476), ('##sta', 0.04738610433311164), ('##ses', -0.02621050763878734), ('in', 0.06952983757548568), ('tumors', 0.9681733479841484), ('.', 0.19878507898970874), ('[SEP]', 0.0)]}}"
34,"{'tumor': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('thus', 0.0382366886742697), (',', 0.018976090196910607), ('f', 0.07012439447791112), ('##as', 0.024807228394854726), ('could', 0.10266668465505008), ('be', 0.09085542592664848), ('involved', 0.04537510592883108), ('in', 0.04528518613371983), ('b', 0.025476955667198094), ('##ov', 0.0586472631422315), ('##ine', 0.038368452808493284), ('la', 0.03363121019099394), ('##ct', 0.05233642993326075), ('##of', 0.040260859897145694), ('##er', 0.02688519892448023), ('##rin', 0.026555765457294926), ('-', 0.03562021462376152), ('mediated', 0.04655695050874816), ('in', 0.017370516032670088), ('##hibition', 0.10790980392063088), ('of', 0.26974621439020124), ('tumor', 0.9220050097479394), ('development', 0.13589670278757973), ('.', 0.023528981709846145), ('[SEP]', 0.0)]}}"
35,{}
36,{}
37,"{'ma': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('the', 0.06188955717759538), ('merits', -0.01631059792422952), ('of', -0.02447887334607733), ('vascular', -0.04338961555557812), ('targeting', 0.49832678715487333), ('for', -0.009834254169227105), ('g', 0.011355893204287133), ('##yne', 0.037606039968146286), ('##co', 0.052842284826499615), ('##log', 0.016865988799991835), ('##ic', 0.06587312919734269), ('ma', 0.3439896801312337), ('##li', 0.60167425653821), ('##gna', 0.042381058774258865), ('##ncies', 0.5025122494046137), ('.', 0.037158302832614946), ('[SEP]', 0.0)]}}"
38,"{'la': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('this', -0.0011320226094602374), ('suggests', 0.056194522849444824), ('that', 0.05632312292963595), ('fox', 0.0920290580601764), ('##o', 0.034580874594647405), ('##3', 0.20924004336630025), ('##a', 0.1839495812381026), ('is', 0.04498142030347769), ('a', 0.06065432502427971), ('potential', 0.0638286145838983), ('suppress', 0.13148069825639908), ('##or', 0.10562212326730255), ('of', 0.061914965664736824), ('car', -0.012601746029671035), ('##cin', 0.07965583028622962), ('##ogenic', 0.08306212901971809), ('damage', 0.07690926568595638), ('in', 0.09669210914350543), ('la', 0.0011603830316122398), ('##c', 0.871846187994561), ('.', -0.27485785485377334), ('[SEP]', 0.0)]}}"
39,{}
40,{}
41,"{'pan': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('in', 0.022330201552866098), ('patients', 0.060533642745262475), ('with', 0.09361161190559254), ('pan', 0.031220491998882046), ('##cre', 0.17321436966662015), ('##atic', 0.03616109889713924), ('car', 0.015474233350333955), ('##cin', 0.29294833701203293), ('##oma', 0.8942269368081927), (',', 0.23274660822114995), ('the', 0.0281497015432202), ('levels', 0.018951837270897037), ('of', 0.036748328489751264), ('fi', 0.022138962290016904), ('##bri', 0.006701013713263504), ('##no', 0.02114391842966516), ('##gen', 0.025370853604210857), ('in', 0.02627797499883037), ('the', 0.024977030321011177), ('group', 0.022747265706334608), ('with', 0.011318596893835658), ('j', 0.016868415242696395), ('##au', 0.015258618743735939), ('##ndi', 0.012889277089814324), ('##ce', 0.02346723879409523), ('were', 0.03248291815006642), ('significantly', 0.008483814413033206), ('higher', 0.02938340577352547), ('than', 0.031711157370901404), ('in', 0.01622335342181625), ('patients', 0.021159982294256953), ('without', -0.0031179257714089234), ('j', 0.02941604021036622), ('##au', 0.01693601168148956), ('##ndi', 0.011069343114173456), ('##ce', 0.030211137244203816), ('(', 0.021037036655248188), ('p', 0.024103989313349325), ('<', 0.0062305737536255835), ('0', 0.007646334169662591), ('.', 0.004788921681117322), ('05', 0.01850467169444341), (')', 0.014062815689413541), ('.', 0.0027052956039436875), ('[SEP]', 0.0)]}}"
42,"{'tumor': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('we', 0.018372892196945392), ('failed', -0.010284636996496172), ('to', -0.0015140910050749053), ('find', -0.001899035148723877), ('the', 0.004809315309957933), ('statistical', 0.02674142549074104), ('difference', -0.014687869411502817), ('between', 0.08007798518207859), ('im', 0.030923213830593828), ('##v', 0.04828682061021943), ('##d', 0.040828349504561094), ('and', 0.017333348836750768), ('tumor', 0.97998065527074), ('t', -0.12391547693390592), ('-', -0.08824929606579848), ('stage', -0.004208374369679559), ('in', 0.047886705582458895), ('l', 0.030445939847279946), ('##s', -0.013642856936275176), ('##cc', 0.0001814891774600742), ('.', -0.00014590059428635634), ('[SEP]', 0.0)]}, 'l': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('we', 0.05062344063591228), ('failed', 0.06559372229077473), ('to', 0.038484266128306986), ('find', 0.04090564217731492), ('the', 0.11739447749288724), ('statistical', 0.06736701026365169), ('difference', 0.11253939867683754), ('between', 0.13083660772444433), ('im', 0.051161851603117155), ('##v', 0.07574285429645523), ('##d', 0.0462288782666768), ('and', 0.010065491129815153), ('tumor', 0.16914344055239097), ('t', -0.013867338423438211), ('-', -0.004787608095728665), ('stage', 0.1504944982402416), ('in', 0.576332996763947), ('l', 0.4620300229422613), ('##s', 0.08896292196597974), ('##cc', 0.5701388325279013), ('.', 0.03474037675687478), ('[SEP]', 0.0)]}}"
43,"{'tumor': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('in', 0.02159089236697569), ('the', 0.03449504335765153), ('present', 0.04123093075849393), ('study', 0.05919678922461314), (',', 0.014112984821416924), ('we', 0.0574298106207214), ('investigated', 0.023180639666313282), ('in', 0.0366639019534078), ('v', 0.03918747268952464), ('##ivo', 0.08160577628572746), ('the', 0.012881261317360039), ('regulation', 0.03522922219558729), ('of', 0.025098006582646108), ('le', 0.0007964387542107059), ('##uk', -0.0018798064553944892), ('##oc', -0.01717807517886061), ('##yte', -0.012683213106138977), ('-', 0.006930178571420402), ('vessel', 0.004462822684639644), ('wall', 0.032843101102048536), ('interactions', -0.012436349595820113), ('by', -0.02007283925964569), ('the', 0.03635405760237966), ('presence', 0.07593757056124498), ('of', 0.15057909806212857), ('a', 0.17635573097403393), ('tumor', 0.9433939857427374), ('.', 0.1565521337489207), ('[SEP]', 0.0)]}}"
44,{}
