,0
360,"{'5': {'label': 'B-Gene_or_gene_product', 'attribution_scores': [('[CLS]', 0.0), ('the', 0.0221841220566789), ('5', -0.11794858712113977), ('##t', 0.2677335366729241), ('##4', 0.7811449011515792), ('anti', 0.40080868823595966), ('##gen', 0.34201179512080476), ('is', 0.06075529164577324), ('defined', 0.04962460482942926), ('by', 0.029147317122134187), ('a', 0.019857911690458103), ('mon', 0.04109471739529953), ('##oc', 0.014911296544933611), ('##lon', 0.03501089336159739), ('##al', 0.010172779281240484), ('anti', 0.03718887408279891), ('##body', 0.029110948580693467), ('(', 0.0021194942720568046), ('ma', 0.02897872484008802), ('##b', 0.07425702423502574), (')', 0.049679378390737605), ('specific', 0.036204175905015), ('for', -0.008953899007082704), ('human', 0.009690489616722206), ('t', 0.023062906986474802), ('##rop', 0.013477216070467363), ('##ho', 0.02371691361536111), ('##blast', 0.019799399810226232), ('.', 0.035495256101080064), ('[SEP]', 0.0)]}, '##t': {'label': 'B-Gene_or_gene_product', 'attribution_scores': [('[CLS]', 0.0), ('the', 0.3901864617667862), ('5', 0.869325782004469), ('##t', -0.17326747876911144), ('##4', -0.14298718627738555), ('anti', 0.015906528223284932), ('##gen', -0.10422390229520366), ('is', -0.02570807501489398), ('defined', 0.04002084158621649), ('by', -0.015013757010068008), ('a', -0.027399011936533834), ('mon', -0.037332571784972034), ('##oc', 0.02838189868843406), ('##lon', -0.02614108211432385), ('##al', 0.000806403697647413), ('anti', -0.037884107305387875), ('##body', -0.06896474618688969), ('(', -0.007998615896444522), ('ma', -0.00935655566198024), ('##b', -0.0353571547312212), (')', 0.007375914372627262), ('specific', -0.04759236287414219), ('for', -0.007360270718547481), ('human', -0.01612242395384869), ('t', 0.02522460397197529), ('##rop', -0.020055669948333226), ('##ho', -0.08455992813189263), ('##blast', -0.044838049946326244), ('.', -0.06242423703799603), ('[SEP]', 0.0)]}}"
361,"{'p': {'label': 'B-Gene_or_gene_product', 'attribution_scores': [('[CLS]', 0.0), ('treatment', 0.017872686450770194), ('of', 0.019573942010014823), ('ni', 0.014499612967415912), ('##h', -0.020785264288806206), ('3', 6.430444073183127e-07), ('##t', -0.02442830737644816), ('##3', 0.03474672953318862), ('cells', -0.040282927633032505), ('with', 0.06397066159832707), ('the', -0.015178859529973334), ('p', 0.36825504186141594), ('##k', 0.5271721012988932), ('##c', 0.061921938527576485), ('inhibitor', 0.7122391849321598), ('s', -0.16573464816650646), ('##ta', -0.09043328495403466), ('##uro', 0.040915122708448555), ('##sp', -0.004441565108910639), ('##ori', 0.005790882009380401), ('##ne', -0.01888952820062013), (',', -0.014934781862126097), ('the', -0.019901670408218615), ('t', -0.007547139951033935), ('##yr', -0.022946057862688534), ('##os', -0.0044861220075483755), ('##ine', -0.026520871275622075), ('kinase', 0.012835443254031733), ('inhibitor', 0.009524678791983213), ('herb', -0.003927581609357983), ('##im', -0.007658803767106056), ('##y', -0.00648820605064007), ('##cin', 0.010516677757674653), ('a', 0.011606546166591762), (',', 0.00014255969411983475), ('and', -0.01797466165778204), ('the', -0.016445162634739174), ('a', 0.011671979103638923), ('##a', 0.032197834717988906), ('metabolism', 0.02850984053799473), ('inhibitor', 0.14098663802613937), ('q', -0.004240929605537188), ('##uin', -0.0026216109392301224), ('##ac', 0.027723074931928823), ('##rine', 0.030264616542617587), ('induce', 0.029941358509589275), ('##s', 0.004886490201841841), ('a', -0.0006458434396810596), ('##pop', 0.002750646592413909), ('##to', 0.008155124604008473), ('##tic', 0.010116041353036615), ('cell', 0.005372377009146104), ('death', 0.020716928482967925), ('.', -0.016433963324587665), ('[SEP]', 0.0)]}}"
362,"{'a': {'label': 'B-Gene_or_gene_product', 'attribution_scores': [('[CLS]', 0.0), ('a', 0.018288365121413602), ('novel', 0.03582754773425188), ('p', 0.04340464552003738), ('##eptide', 0.09608698122128281), ('l', 0.045990915787904874), ('##igan', 0.05613779423944756), ('##d', 0.03984247055010152), (',', 0.07429275061129856), ('a', 0.07224086858567691), ('##5', 0.1524721669388478), ('-', 0.6090782133183973), ('1', 0.7236261477447079), ('(', 0.19616474429713282), ('v', 0.04209567662252887), ('##il', -0.00828136001452272), ('##v', 0.011438696840170019), ('##lf', 0.006998145569870404), (')', 0.01395204761066922), (',', 0.027865884969287026), ('with', 0.030014769792001416), ('high', 0.0098259209539607), ('affinity', 0.012806343901969164), ('to', 0.01567286373909847), ('in', 0.0228537383640398), ('##te', 0.011236877719128376), ('##g', -0.0031423772200846094), ('##rin', 0.005518081517274018), ('alpha', 0.04878716690535559), ('##5', 0.014249729398496747), ('##bet', 0.02084195641144923), ('##a', 0.00652710475887614), ('##1', 0.005690923993193366), ('was', 0.01707968683712354), ('identified', 0.012930823127094983), ('from', 0.01252347059030337), ('the', 0.005637412115941708), ('he', 0.010322116701866842), ('##xa', 0.017706204688821704), ('##pe', 0.009808572817689468), ('##pt', 0.0182186316755721), ('##ide', 0.016129889317444548), ('libraries', 0.005715480159391386), ('with', 0.005270402638604156), ('this', 0.00935143411089986), ('chip', 0.005429863740732423), ('-', 0.007283957787679288), ('based', 0.01649358117391531), ('screening', 0.022640929150581558), ('method', 0.01134968599769043), ('on', 0.009978073525812339), ('the', 0.015557622928914393), ('basis', 0.02360841107599462), ('of', 0.020200772451928157), ('a', 0.01053510787838634), ('competitive', -0.0043373401287033694), ('in', 0.01580601035143154), ('##hibition', 0.01767023254556738), ('ass', 0.011787543288608716), ('##ay', 0.01032524816706686), ('.', 0.003029241589899289), ('[SEP]', 0.0)]}, '##5': {'label': 'B-Gene_or_gene_product', 'attribution_scores': [('[CLS]', 0.0), ('a', 0.002240628887511857), ('novel', 0.0035629198102236034), ('p', 0.04000241668228574), ('##eptide', 0.3536414547790634), ('l', 0.11044811100075475), ('##igan', 0.33939057426780894), ('##d', -0.0626227122923135), (',', 0.20038885802883707), ('a', 0.6473082507980783), ('##5', 0.35709100843832714), ('-', -0.03822079165048294), ('1', 0.317396610258943), ('(', -0.0950675432662345), ('v', 0.00631327690012702), ('##il', -0.006002490351978595), ('##v', -0.05969731687361403), ('##lf', 0.064485007116848), (')', -0.05869620819419551), (',', -0.043731012637294384), ('with', -0.0017052982268180878), ('high', -0.025640844899426286), ('affinity', -0.02864697519494407), ('to', 0.012075947726513901), ('in', 0.009328686698422534), ('##te', 0.009430704969526011), ('##g', -0.001906898850244709), ('##rin', -0.03173183642456125), ('alpha', 0.010457110349716775), ('##5', -0.07738616973576415), ('##bet', -0.004219258479177594), ('##a', -0.0735876398539556), ('##1', 0.04441628590362837), ('was', 0.022521370063122454), ('identified', -0.0007719202737915815), ('from', 0.007835768534990455), ('the', -0.012787086914755394), ('he', 0.002932858870675635), ('##xa', 0.016943923358522878), ('##pe', 0.004741865021197633), ('##pt', 0.008553056554719897), ('##ide', 0.009777151233834817), ('libraries', 0.09679650475115474), ('with', 0.008260922756347351), ('this', 0.004613326015069782), ('chip', 0.015991192139643375), ('-', -0.023009728212074157), ('based', -0.014168633864738099), ('screening', -0.0020750902933085024), ('method', -0.027648695363183193), ('on', -0.01825745463953611), ('the', -0.0034118783830363497), ('basis', -0.004500782350805065), ('of', -0.027060770380787944), ('a', -0.007175136004327353), ('competitive', -0.012322088628694914), ('in', -0.010869697048447865), ('##hibition', -0.010312293291039368), ('ass', -0.01324348692127842), ('##ay', -0.011154540819624715), ('.', -0.019112714262116515), ('[SEP]', 0.0)]}, 'in': {'label': 'B-Gene_or_gene_product', 'attribution_scores': [('[CLS]', 0.0), ('a', 0.009996290208987867), ('novel', 0.01318667714794833), ('p', 0.018087599674606047), ('##eptide', 0.026754737207004452), ('l', 0.01487761171611679), ('##igan', 0.022462285713298554), ('##d', 0.013153436272121125), (',', -0.0033193357913812336), ('a', 0.03153631329474519), ('##5', -0.003806053557857095), ('-', -0.024530735738210584), ('1', 0.025318563385635453), ('(', 0.01206512691842561), ('v', 0.013207410998098964), ('##il', 0.011890740439509094), ('##v', 0.005329070281414227), ('##lf', 0.008624103588510413), (')', 0.0035370065888142162), (',', 0.0105300806066975), ('with', 0.01709183354320931), ('high', 0.023465599986367235), ('affinity', 0.04412644732930695), ('to', 0.13310031603166878), ('in', 0.008564795673862821), ('##te', 0.1174363708426821), ('##g', 0.08458552269524887), ('##rin', 0.8697075159231821), ('alpha', 0.40218951206111725), ('##5', -0.12779996421382137), ('##bet', 0.0624505362159), ('##a', -0.022763372149505037), ('##1', 0.09398612328518785), ('was', 0.01208050470071784), ('identified', 0.013115464011573123), ('from', 0.015132477182420861), ('the', 0.009899474051674845), ('he', 0.003949503129659253), ('##xa', 0.007576090597566951), ('##pe', 0.008470989218597392), ('##pt', 0.005910694760517023), ('##ide', 0.008747389512535238), ('libraries', -0.005409738504311757), ('with', -0.00030638786787570916), ('this', 0.017651175242244507), ('chip', 0.006857220318258076), ('-', 0.009963364007813898), ('based', 0.014843667249351761), ('screening', 0.039366268863435576), ('method', 0.017137855269520278), ('on', 0.014091265636522021), ('the', 0.021779625025290586), ('basis', 0.02218425781385322), ('of', -0.0017683152502952803), ('a', 0.01584765367106502), ('competitive', 0.005523798567302653), ('in', 0.019394768751466666), ('##hibition', 0.007425535624121424), ('ass', 0.010283693004701541), ('##ay', 0.009233171197167357), ('.', -0.007256286847208439), ('[SEP]', 0.0)]}}"
363,{}
364,{}
365,{}
366,"{'p': {'label': 'B-Gene_or_gene_product', 'attribution_scores': [('[CLS]', 0.0), ('these', 0.03147584665664372), ('studies', 0.03532847443503979), ('therefore', -0.019364267646226764), ('indicate', -0.0058444950190456105), ('a', 0.011227390169087288), ('specific', 0.007283113304616795), ('and', 0.004443403650187495), ('a', 0.006428783134074003), ('regulatory', 0.06880886498071667), ('role', 0.04851357087025187), ('of', -0.0043194729000113), ('the', 0.005761516423985634), ('p', -0.009617864105546808), ('##k', 0.13783320985816735), ('##cal', 0.3180734416175449), ('##pha', 0.805069212726543), ('is', -0.006410009298427653), ('##of', 0.26356170525404543), ('##orm', 0.3690140686876321), ('in', 0.03355584725175253), ('three', -0.022371511983830108), ('major', -0.03624212330400933), ('end', -0.00947600090861074), ('##oth', -0.01028789676831822), ('##eli', -0.02518537312780729), ('##al', -0.022748354409538932), ('cell', 0.011717069826188585), ('functions', -0.009425454095248777), ('that', 0.01392137800845438), ('are', 0.008688035232793741), ('important', 0.03404349469018371), ('in', -0.005408797423240937), ('the', -0.0022587607408418643), ('maintenance', 0.032226329345745826), ('of', -0.015332715101806385), ('micro', -0.008225446093443485), ('##vas', 0.004225426443270417), ('##cular', 0.026282494981675644), ('home', -0.027164666301770408), ('##ost', 0.025749451096251937), ('##asis', 0.06509847879664414), ('.', -0.04724499560072863), ('[SEP]', 0.0)]}}"
367,"{'type': {'label': 'B-Gene_or_gene_product', 'attribution_scores': [('[CLS]', 0.0), ('in', 0.0058694893503450475), ('summary', 0.007865317433868894), (',', 0.00958226296423024), ('these', 0.007473236775005321), ('novel', 0.01250965644592264), ('studies', 0.016942135316714596), ('identify', 0.013805850053386323), ('and', 0.004635000306086889), ('character', 0.006464427992417894), ('##ize', 0.011029111621519542), ('a', 0.0020385969300284633), ('marked', 0.013554292237513121), ('glucose', 0.009765463171149086), ('-', -0.01041634164420002), ('m', 0.00016657355062851204), ('##od', 0.012376549711864226), ('##ulated', -0.004780521617253032), ('activation', 0.0015902787721442338), ('response', 0.039445678005856424), ('of', 0.038543804763567835), ('the', 0.022999771141855592), ('type', 0.21814264425334515), ('ii', 0.3034910135735456), ('he', 0.10770110106892315), ('##x', 0.0498622555547433), ('##oki', 0.19004796237933053), ('##nas', 0.41510564020491425), ('##e', 0.7528697049907609), ('gene', 0.2412253386295223), ('to', 0.03196360600731249), ('h', -0.006477794442404078), ('##y', -0.010834806663191665), ('##pox', 0.010873792313248917), ('##ic', -0.004017309064802455), ('conditions', 0.01711503234311306), ('within', 0.0022155768075454736), ('highly', 0.003640202710199927), ('g', 0.009034472700314369), ('##ly', 0.0037939875697827205), ('##co', 0.013653328816653394), ('##ly', 0.005597810706166664), ('##tic', 0.013013230715021544), ('he', 0.010858987907500438), ('##pa', 0.004802439312470327), ('##tom', 0.006306354366566094), ('##a', 0.018484454045717892), ('cells', 0.009034654426559829), (',', 0.008435676111905962), ('a', 0.027931282631601873), ('property', 0.021570699666709135), ('that', 0.019205897436879265), ('may', 0.027741818863606903), ('help', 0.024790198001046756), ('assure', 0.01101163771777549), ('that', 0.016410947705017068), ('such', 0.00653678688573749), ('cells', 0.0034009502667110983), ('exhibit', 0.011125739422105674), ('a', 0.003118815350131552), ('growth', 0.006976924536099558), ('and', 0.00409808796117394), ('survival', 0.011237293109345545), ('advantage', 0.017648966717566637), ('over', 0.012398535878068507), ('their', 0.0072062148710565245), ('parental', 0.001860726074275973), ('cells', 0.011111250024790426), ('of', 0.013357966965206814), ('origin', 0.00462373399034783), ('.', -0.013660801482010949), ('[SEP]', 0.0)]}}"
368,"{'ve': {'label': 'B-Gene_or_gene_product', 'attribution_scores': [('[CLS]', 0.0), ('ve', 0.15144408995309763), ('##g', 0.5481997484614436), ('##f', 0.6914042347310749), ('activate', 0.2996993068298355), ('##s', 0.21678237795385627), ('p', 0.06852005497682886), ('##hos', -0.0111883832600207), ('##ph', 0.039751319042542956), ('##oli', 0.013472514768542646), ('##pas', 0.06290394740020139), ('##es', 0.006967108823324286), ('(', -0.0060500844569248875), ('plc', 0.013501011153854055), ('##s', 0.03521554978542922), (')', -0.002443429217670403), ('-', 0.041067852848385815), ('specifically', 0.02334282616605632), ('plc', -0.04659375975237598), ('##gam', 0.03143136190639705), ('##ma', 0.04519394858567078), ('##1', 0.18020081778961683), ('-', 0.05179359014823607), ('that', 0.04491813661451805), ('are', 0.02453449494633652), ('important', 0.028773424180122093), ('for', -0.003007645216244949), ('tub', 0.013819592894796074), ('##ulo', 0.018142361869099254), ('##genesis', 0.017083654259035394), (',', -0.005939573983841884), ('differentiation', 0.04685973144128323), ('and', 0.00881781352001938), ('d', -0.006415915312255905), ('##na', 0.016694052294182242), ('synthesis', 0.007793155060431913), ('.', 0.009466168926682023), ('[SEP]', 0.0)]}, 'p': {'label': 'B-Gene_or_gene_product', 'attribution_scores': [('[CLS]', 0.0), ('ve', -0.04760295215333308), ('##g', -0.046210886059321825), ('##f', -0.07749391697707478), ('activate', 0.26006004309177433), ('##s', 0.08148648868870642), ('p', 0.020409330806446174), ('##hos', -0.125144499857334), ('##ph', -0.07428141179735466), ('##oli', 0.1938105699036308), ('##pas', 0.15096724377822968), ('##es', 0.35135887536616456), ('(', 0.005040543552906022), ('plc', 0.42754859650644084), ('##s', -0.16745009392340798), (')', 0.17961588788148297), ('-', 0.23871142982164256), ('specifically', 0.6061406445675576), ('plc', -0.13497262917720018), ('##gam', 0.06969777916914756), ('##ma', -0.011350968541272701), ('##1', 0.004479510019046423), ('-', -0.038030856321827476), ('that', -0.032988961270787), ('are', -0.10611385333566906), ('important', -0.009199133200635564), ('for', -0.024049136348078086), ('tub', -0.015874716048457804), ('##ulo', 0.03692385861949757), ('##genesis', -0.015399131505561985), (',', -0.010036116559571543), ('differentiation', -0.001604328403601795), ('and', 0.02336102532094318), ('d', -0.002753155860105288), ('##na', 0.01246164142795182), ('synthesis', -0.040175190244148416), ('.', -0.02109633481321435), ('[SEP]', 0.0)]}, 'plc': {'label': 'B-Gene_or_gene_product', 'attribution_scores': [('[CLS]', 0.0), ('ve', 0.018015514762373643), ('##g', -0.024815549893842898), ('##f', -0.009094760280936882), ('activate', -0.06153818393966949), ('##s', -0.004212289982427669), ('p', -3.831766752475218e-05), ('##hos', -0.022814515557092966), ('##ph', -0.03145160604853532), ('##oli', 0.0037670055198222685), ('##pas', -0.005584127797147371), ('##es', -0.02076269778902186), ('(', -0.051422184026791384), ('plc', -0.017369326703898184), ('##s', 0.03542996331628842), (')', 0.04784447314226241), ('-', 0.006562391703687777), ('specifically', -0.02729644746167045), ('plc', 0.8047506320342598), ('##gam', 0.4102898102772201), ('##ma', 0.40264882405061275), ('##1', 0.024504807738828346), ('-', 0.06672307952743153), ('that', 0.019940007913630837), ('are', -0.013930339254885602), ('important', 0.0009942104588220525), ('for', 0.0003484990615066296), ('tub', -0.009494760738448474), ('##ulo', -0.006556595870466574), ('##genesis', -0.012307110351113105), (',', -0.004194369426922655), ('differentiation', 0.022606633522733077), ('and', -0.004256528874082318), ('d', -0.0066932969179853835), ('##na', -0.0008056985434802956), ('synthesis', -0.00409918005987538), ('.', -0.03579592253102254), ('[SEP]', 0.0)]}}"
369,{}
370,{}
371,"{'no': {'label': 'B-Gene_or_gene_product', 'attribution_scores': [('[CLS]', 0.0), ('the', -0.14471542901070183), ('importance', 0.5732966563841304), ('of', 0.6459314150856222), ('no', -0.16689708255015304), ('in', 0.37408992640218913), ('the', 0.1776673957158218), ('v', -0.016597597092474187), ('##as', 0.06398336408967577), ('##cula', -0.04217146791369024), ('##ture', 0.02432589956866542), ('is', 0.05669535762498531), ('demonstrated', -0.03820685219050889), ('by', 0.03489250769600682), ('several', -0.027739558393486328), ('experimental', 0.024415076871919964), ('conditions', 0.06194782696154695), (',', -0.006356379733475892), ('such', -0.0470445090267195), ('as', -0.010116255784564066), ('vascular', -0.04432644928796307), ('end', -0.033828597973411104), ('##oth', -0.017621827180679468), ('##eli', 6.577634330235443e-05), ('##al', -0.02138078121565034), ('growth', -0.026939199277313825), ('factor', 0.003762774174773606), ('(', 0.014355595455877704), ('ve', 0.0093291243377799), ('##g', -0.019505920685585112), ('##f', -0.036960561214413545), (')', -0.026955611648861465), ('-', -0.042408712979228554), ('induced', 0.0007369603672252155), ('an', -0.054509867790717065), ('##gio', 0.0036267005805689333), ('##genesis', -0.00019273652341649463), ('.', -0.03795516233368483), ('[SEP]', 0.0)]}, 'vascular': {'label': 'B-Gene_or_gene_product', 'attribution_scores': [('[CLS]', 0.0), ('the', -0.010397914092235344), ('importance', 0.03342960516431402), ('of', 0.03547084359962031), ('no', 0.015638904758239508), ('in', 0.04363504254942367), ('the', 0.004745089347036235), ('v', 0.036236853620221804), ('##as', 0.021104406917051993), ('##cula', 0.030030769233347767), ('##ture', 0.02073524734252804), ('is', 0.023648802523769635), ('demonstrated', 0.007662792105262862), ('by', -0.002828619269572796), ('several', 0.010433454742797194), ('experimental', 0.021423028860357716), ('conditions', 0.026375088747678473), (',', -0.00032270591485840535), ('such', 0.10737397902860882), ('as', 0.02225913032155493), ('vascular', 0.0508952411668187), ('end', 0.06854835877951236), ('##oth', 0.05930688867704293), ('##eli', 0.1297217426547102), ('##al', -0.06671007789287034), ('growth', 0.1396979631458134), ('factor', 0.9042526085634144), ('(', 0.12007093157605131), ('ve', 0.008195833047481414), ('##g', 0.1637575271395896), ('##f', 0.1800278154923457), (')', 0.16816543643063153), ('-', 0.01584772645140229), ('induced', 0.06582162831584538), ('an', 0.010108380392015082), ('##gio', 0.043175165288534004), ('##genesis', 0.017350778907217302), ('.', -0.015049293663347474), ('[SEP]', 0.0)]}, 've': {'label': 'B-Gene_or_gene_product', 'attribution_scores': [('[CLS]', 0.0), ('the', -0.007398795879551853), ('importance', 0.029432856799555016), ('of', 0.024228460776025428), ('no', 0.007058046388192951), ('in', 0.03649119158014552), ('the', 0.009441277334524805), ('v', 0.03589751455177798), ('##as', 0.02876239628342066), ('##cula', 0.03481853020749112), ('##ture', 0.04373065500649024), ('is', 0.02876588267063581), ('demonstrated', 0.013689759020532245), ('by', -0.0017996927017106552), ('several', 0.01957925457036971), ('experimental', 0.02539219673490941), ('conditions', 0.034446253728123245), (',', 0.006677527964646905), ('such', 0.07676747775615307), ('as', 0.017728759377782524), ('vascular', 0.0031510726887035282), ('end', 0.03152738951525078), ('##oth', 0.049964777946740126), ('##eli', 0.08486072425974922), ('##al', -0.03218474107544472), ('growth', 0.10208914901673093), ('factor', 0.6700996172904399), ('(', 0.19096005500180918), ('ve', 0.07539979898453555), ('##g', 0.4204611569336033), ('##f', 0.48952998828270816), (')', 0.21417320045014696), ('-', 0.013603645696816317), ('induced', 0.06396629244839265), ('an', 0.019136232522322886), ('##gio', 0.03716731586074186), ('##genesis', 0.007181607805942212), ('.', -0.02405050367661355), ('[SEP]', 0.0)]}, '[SEP]': {'label': 'B-Gene_or_gene_product', 'attribution_scores': [('[CLS]', 0.0), ('the', -0.05828268496764935), ('importance', 0.3328632268974107), ('of', 0.5184826504119985), ('no', -0.12254198358269147), ('in', 0.17910740338453848), ('the', 0.10142751287205268), ('v', 0.058694199003296), ('##as', 0.04016152478213768), ('##cula', 0.06876768787499848), ('##ture', 0.13286765954530774), ('is', -0.01449178075053097), ('demonstrated', -0.045013211668786496), ('by', 0.02468815788239688), ('several', 0.0017113905225910934), ('experimental', 0.023174630899497575), ('conditions', 0.12164560006935889), (',', 0.034055056166366844), ('such', 0.1257736757975004), ('as', 0.035307041242117324), ('vascular', 0.10133548144009173), ('end', 0.05958307198676578), ('##oth', 0.08751109471864779), ('##eli', 0.07465472657758174), ('##al', 0.03973705094866191), ('growth', 0.0813120027403596), ('factor', 0.4937650498653257), ('(', 0.0881112817200904), ('ve', -0.015662876011436812), ('##g', 0.03397053249670956), ('##f', -0.08521919870530095), (')', 0.059851035681486475), ('-', 0.002323734623108629), ('induced', 0.07221424489116819), ('an', -0.07713276805647828), ('##gio', 0.2448638145850349), ('##genesis', 0.34723541188031465), ('.', -0.07067483722725183), ('[SEP]', 0.0)]}}"
